model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Karoq,2019,154333.33333333334,Manual,18122,Diesel,150,42.8,2.0
 Octavia,2019,126666.66666666667,Semi-Auto,10096,Diesel,150,64.2,2.0
 Octavia,2019,109666.66666666667,Manual,2021,Diesel,150,56.5,1.6
 Kodiaq,2019,155666.66666666666,Manual,15,Petrol,150,38.2,1.5
 Yeti Outdoor,2017,98000.0,Manual,16665,Diesel,150,62.8,2.0
 Octavia,2014,59666.666666666664,Semi-Auto,19735,Diesel,20,70.6,1.6
 Octavia,2017,88000.0,Manual,20426,Petrol,145,54.3,1.4
 Rapid,2013,41000.0,Semi-Auto,25542,Petrol,145,35.3,1.4
 Yeti Outdoor,2017,108666.66666666667,Semi-Auto,11154,Petrol,125,51.4,1.2
 Yeti Outdoor,2017,77666.66666666667,Manual,56382,Diesel,30,62.8,2.0
 Fabia,2017,56333.333333333336,Manual,7878,Petrol,20,58.8,1.0
 Karoq,2019,128000.0,Manual,50,Petrol,150,43.5,1.0
 Fabia,2017,52333.333333333336,Manual,24394,Petrol,145,58.8,1.0
 Fabia,2017,41000.0,Manual,46887,Petrol,20,60.1,1.0
 Fabia,2017,52333.333333333336,Manual,22659,Petrol,145,58.8,1.0
 Fabia,2017,74666.66666666667,Semi-Auto,21268,Petrol,145,60.1,1.2
 Yeti Outdoor,2017,91333.33333333333,Semi-Auto,31678,Petrol,125,51.4,1.2
 Citigo,2016,41000.0,Manual,19824,Petrol,20,62.8,1.0
 Rapid,2018,74666.66666666667,Manual,23147,Petrol,145,58.9,1.0
 Kodiaq,2017,144666.66666666666,Automatic,42000,Petrol,145,44.8,1.4
 Citigo,2017,54333.333333333336,Manual,12800,Petrol,145,64.2,1.0
 Fabia,2017,56333.333333333336,Manual,42000,Petrol,145,64.2,1.0
 Octavia,2017,98333.33333333333,Manual,31261,Petrol,145,53.3,1.4
 Karoq,2020,191666.66666666666,Semi-Auto,7321,Diesel,145,42.8,2.0
 Fabia,2019,94333.33333333333,Semi-Auto,7967,Petrol,145,60.1,1.0
 Octavia,2016,89333.33333333333,Semi-Auto,34990,Petrol,125,50.4,1.8
 Fabia,2017,50333.333333333336,Manual,34589,Petrol,20,58.8,1.0
 Rapid,2013,37000.0,Manual,51997,Petrol,30,56.5,1.2
 Fabia,2017,60333.333333333336,Manual,33428,Petrol,145,64.2,1.0
 Yeti Outdoor,2017,88000.0,Manual,37307,Petrol,125,51.4,1.2
 Yeti Outdoor,2017,78000.0,Manual,45475,Petrol,125,51.4,1.2
 Karoq,2019,128000.0,Manual,50,Petrol,150,43.5,1.0
 Kamiq,2019,148666.66666666666,Manual,4069,Petrol,150,47.1,1.0
 Fabia,2013,46000.0,Semi-Auto,13895,Petrol,125,53.3,1.2
 Kamiq,2020,147666.66666666666,Semi-Auto,1587,Petrol,150,45.6,1.0
 Scala,2020,129000.0,Semi-Auto,50,Petrol,150,47.1,1.0
 Octavia,2018,140666.66666666666,Semi-Auto,18623,Petrol,150,42.8,2.0
 Karoq,2020,170000.0,Automatic,3587,Petrol,150,41.5,1.5
 Karoq,2020,170000.0,Automatic,3587,Petrol,150,41.5,1.5
 Fabia,2017,43000.0,Manual,33708,Petrol,20,60.1,1.0
 Fabia,2017,41000.0,Manual,37469,Petrol,20,60.1,1.0
 Fabia,2017,54333.333333333336,Manual,23797,Petrol,145,58.8,1.0
 Fabia,2016,40000.0,Manual,26115,Petrol,20,60.1,1.0
 Fabia,2016,49333.333333333336,Manual,35116,Petrol,20,58.8,1.2
 Fabia,2016,46000.0,Manual,37671,Petrol,20,60.1,1.2
 Fabia,2017,54333.333333333336,Manual,41486,Petrol,20,60.1,1.2
 Fabia,2019,88000.0,Semi-Auto,8706,Petrol,145,60.1,1.0
 Fabia,2019,94333.33333333333,Semi-Auto,16078,Petrol,145,60.1,1.0
 Fabia,2019,94333.33333333333,Semi-Auto,12268,Petrol,145,60.1,1.0
 Fabia,2016,61666.666666666664,Semi-Auto,29377,Petrol,20,60.1,1.2
 Fabia,2019,70666.66666666667,Manual,12393,Petrol,145,61.4,1.0
 Fabia,2017,74666.66666666667,Semi-Auto,12722,Petrol,145,61.4,1.0
 Fabia,2019,101333.33333333333,Semi-Auto,9247,Petrol,145,60.1,1.0
 Superb,2019,135333.33333333334,Semi-Auto,4114,Petrol,145,36.7,1.5
 Octavia,2019,135333.33333333334,Semi-Auto,4685,Petrol,145,54.3,1.5
 Superb,2017,133000.0,Semi-Auto,19258,Diesel,30,62.8,2.0
 Yeti Outdoor,2016,92333.33333333333,Semi-Auto,13841,Petrol,125,51.4,1.2
 Octavia,2017,80000.0,Manual,33100,Diesel,150,68.9,1.6
 Scala,2019,114666.66666666667,Manual,2653,Petrol,145,49.6,1.0
 Scala,2019,135333.33333333334,Semi-Auto,4587,Petrol,145,45.6,1.5
 Superb,2019,175666.66666666666,Semi-Auto,10547,Diesel,145,62.8,2.0
 Octavia,2018,122000.0,Semi-Auto,4582,Petrol,145,54.3,1.5
 Fabia,2019,101333.33333333333,Manual,2000,Petrol,145,52.3,1.0
 Kodiaq,2019,189666.66666666666,Semi-Auto,3587,Petrol,145,36.7,1.5
 Octavia,2016,95666.66666666667,Manual,24580,Petrol,160,45.6,2.0
 Karoq,2019,147000.0,Automatic,2345,Diesel,145,62.8,1.6
 Superb,2018,148000.0,Semi-Auto,22349,Diesel,145,60.1,2.0
 Octavia,2017,119333.33333333333,Manual,16135,Diesel,145,62.8,2.0
 Yeti Outdoor,2017,87000.0,Semi-Auto,33184,Petrol,145,51.4,1.2
 Yeti Outdoor,2016,82000.0,Semi-Auto,24974,Petrol,125,51.4,1.2
 Yeti Outdoor,2017,88000.0,Semi-Auto,27769,Petrol,150,51.4,1.2
 Octavia,2016,77000.0,Semi-Auto,37296,Petrol,30,57.7,1.4
 Octavia,2014,44666.666666666664,Manual,56800,Diesel,0,74.3,1.6
 Citigo,2016,30666.666666666668,Manual,48117,Petrol,20,64.2,1.0
 Superb,2017,88000.0,Manual,31504,Petrol,150,54.3,1.4
 Octavia,2018,88000.0,Semi-Auto,12369,Petrol,145,58.9,1.0
 Fabia,2019,81000.0,Semi-Auto,11988,Petrol,145,60.1,1.0
 Scala,2019,103666.66666666667,Semi-Auto,3000,Petrol,145,47.1,1.0
 Fabia,2019,94333.33333333333,Manual,2171,Petrol,145,60.1,1.0
 Kodiaq,2019,207666.66666666666,Automatic,5563,Diesel,145,37.2,2.0
 Superb,2019,176666.66666666666,Semi-Auto,9000,Diesel,145,47.1,2.0
 Karoq,2019,122333.33333333333,Manual,6990,Diesel,145,62.8,1.6
 Kodiaq,2018,125000.0,Manual,13402,Petrol,145,40.9,1.4
 Karoq,2019,135333.33333333334,Automatic,2000,Diesel,145,62.8,1.6
 Fabia,2019,78000.0,Manual,2140,Petrol,145,51.4,1.0
 Fabia,2019,78000.0,Manual,3445,Petrol,145,51.4,1.0
 Superb,2019,181000.0,Semi-Auto,8105,Petrol,145,38.7,2.0
 Yeti Outdoor,2017,84000.0,Semi-Auto,38652,Petrol,145,51.4,1.2
 Superb,2019,192666.66666666666,Automatic,1254,Petrol,145,38.7,2.0
 Octavia,2019,140333.33333333334,Automatic,7485,Petrol,145,44.1,1.5
 Kodiaq,2019,207666.66666666666,Automatic,3000,Diesel,145,37.2,2.0
 Citigo,2016,43000.0,Manual,29515,Petrol,20,62.8,1.0
 Karoq,2019,151666.66666666666,Automatic,5257,Petrol,145,50.4,1.5
 Fabia,2018,60333.333333333336,Manual,20490,Petrol,145,64.2,1.0
 Fabia,2019,90333.33333333333,Manual,3811,Petrol,145,64.2,1.0
 Fabia,2019,62666.666666666664,Manual,13687,Petrol,145,57.7,1.0
 Octavia,2017,81000.0,Semi-Auto,22965,Petrol,145,57.7,1.4
 Karoq,2019,162000.0,Automatic,1303,Petrol,145,50.4,1.5
 Fabia,2019,77000.0,Manual,2000,Petrol,145,51.4,1.0
 Kamiq,2020,131333.33333333334,Manual,1927,Petrol,145,47.9,1.0
 Fabia,2019,85000.0,Semi-Auto,14052,Petrol,145,60.1,1.0
 Karoq,2019,162000.0,Manual,1743,Petrol,145,42.2,1.5
 Octavia,2017,117000.0,Semi-Auto,29196,Diesel,125,56.5,2.0
 Fabia,2016,66666.66666666667,Automatic,26498,Petrol,20,60.1,1.2
 Superb,2017,119333.33333333333,Semi-Auto,26777,Diesel,145,61.4,2.0
 Citigo,2018,60333.333333333336,Manual,7468,Petrol,145,67.3,1.0
 Fabia,2019,69666.66666666667,Manual,6481,Petrol,145,57.7,1.0
 Kodiaq,2019,224666.66666666666,Semi-Auto,6241,Diesel,145,42.2,2.0
 Rapid,2017,57333.333333333336,Manual,25291,Petrol,150,57.7,1.2
 Yeti Outdoor,2016,69333.33333333333,Manual,19982,Diesel,30,62.8,2.0
 Fabia,2017,66666.66666666667,Manual,23307,Petrol,150,58.9,1.2
 Fabia,2017,58333.333333333336,Manual,17500,Petrol,145,58.8,1.2
 Octavia,2019,102333.33333333333,Semi-Auto,13652,Diesel,145,70.6,1.6
 Karoq,2018,113666.66666666667,Manual,20671,Petrol,145,52.3,1.5
 Octavia,2017,102333.33333333333,Semi-Auto,22669,Diesel,145,61.4,2.0
 Superb,2019,140333.33333333334,Semi-Auto,6012,Petrol,145,36.7,1.5
 Octavia,2019,89333.33333333333,Manual,14430,Diesel,145,68.9,1.6
 Yeti,2017,97333.33333333333,Semi-Auto,10345,Petrol,125,51.4,1.2
 Octavia,2017,120333.33333333333,Manual,18223,Diesel,145,62.8,2.0
 Octavia,2019,104666.66666666667,Semi-Auto,15118,Petrol,150,54.3,1.5
 Octavia,2019,98333.33333333333,Manual,12750,Petrol,150,58.9,1.0
 Fabia,2019,101333.33333333333,Semi-Auto,132,Petrol,150,61.4,1.0
 Kodiaq,2020,291666.6666666667,Automatic,5600,Diesel,150,34.9,2.0
 Karoq,2020,222333.33333333334,Automatic,2200,Diesel,150,41.5,2.0
 Karoq,2020,222333.33333333334,Automatic,1400,Diesel,150,41.5,2.0
 Roomster,2014,32666.666666666668,Manual,53850,Petrol,150,49.6,1.2
 Fabia,2017,56333.333333333336,Manual,36898,Petrol,145,58.8,1.0
 Octavia,2016,94666.66666666667,Manual,40522,Diesel,30,62.8,2.0
 Octavia,2019,104666.66666666667,Semi-Auto,13835,Petrol,145,54.3,1.5
 Octavia,2016,67666.66666666667,Semi-Auto,46061,Petrol,30,58.9,1.4
 Octavia,2017,126666.66666666667,Semi-Auto,19194,Diesel,145,57.7,2.0
 Fabia,2018,81000.0,Automatic,8564,Petrol,145,61.4,1.0
 Superb,2017,118000.0,Manual,42271,Diesel,20,67.3,2.0
 Octavia,2018,108666.66666666667,Manual,14663,Petrol,145,53.3,1.4
 Yeti Outdoor,2017,92666.66666666667,Manual,30644,Diesel,145,62.8,2.0
 Yeti Outdoor,2017,100333.33333333333,Manual,13936,Petrol,145,51.4,1.2
 Octavia,2019,88000.0,Manual,12260,Petrol,145,60.1,1.0
 Octavia,2019,88000.0,Manual,13135,Petrol,145,60.1,1.0
 Superb,2017,91666.66666666667,Semi-Auto,54673,Diesel,30,62.8,2.0
 Fabia,2017,57333.333333333336,Manual,23393,Petrol,20,58.8,1.2
 Yeti Outdoor,2017,95333.33333333333,Manual,27175,Petrol,125,51.4,1.2
 Karoq,2018,136333.33333333334,Manual,18400,Petrol,145,52.3,1.5
 Superb,2017,107666.66666666667,Manual,33804,Diesel,145,68.9,2.0
 Superb,2017,105333.33333333333,Manual,46610,Diesel,20,67.3,2.0
 Karoq,2018,133333.33333333334,Manual,22717,Petrol,145,52.3,1.5
 Kodiaq,2018,138333.33333333334,Manual,27230,Diesel,145,52.3,2.0
 Fabia,2017,60333.333333333336,Manual,29861,Petrol,20,60.1,1.2
 Karoq,2018,123000.0,Manual,28241,Petrol,145,53.3,1.0
 Kodiaq,2018,161666.66666666666,Manual,15263,Diesel,145,52.3,2.0
 Rapid,2017,62666.666666666664,Manual,37188,Diesel,145,67.3,1.6
 Fabia,2019,58333.333333333336,Manual,14210,Petrol,145,50.4,1.0
 Fabia,2019,59333.333333333336,Manual,10422,Petrol,145,50.4,1.0
 Octavia,2019,119333.33333333333,Manual,4559,Diesel,145,55.4,2.0
 Fabia,2016,45000.0,Manual,32051,Petrol,20,60.1,1.2
 Kodiaq,2019,165000.0,Automatic,11548,Diesel,145,49.6,2.0
 Octavia,2019,93333.33333333333,Semi-Auto,14239,Petrol,145,61.4,1.0
 Fabia,2020,101333.33333333333,Manual,114,Petrol,145,50.4,1.0
 Karoq,2018,157000.0,Automatic,15432,Petrol,145,50.4,1.5
 Superb,2016,90333.33333333333,Manual,24108,Diesel,20,68.9,2.0
 Superb,2017,87333.33333333333,Semi-Auto,75230,Diesel,125,61.4,2.0
 Karoq,2018,126000.0,Manual,20506,Petrol,145,53.3,1.0
 Yeti Outdoor,2017,105666.66666666667,Semi-Auto,31889,Petrol,125,51.4,1.2
 Octavia,2017,104333.33333333333,Manual,49579,Diesel,30,64.2,2.0
 Kodiaq,2017,153333.33333333334,Automatic,22083,Diesel,145,49.6,2.0
 Karoq,2018,111666.66666666667,Manual,41271,Petrol,145,53.3,1.0
 Octavia,2017,90333.33333333333,Manual,23073,Diesel,20,72.4,1.6
 Citigo,2017,65666.66666666667,Automatic,7187,Petrol,145,64.2,1.0
 Karoq,2020,188666.66666666666,Automatic,96,Petrol,150,40.9,1.5
 Yeti Outdoor,2017,101333.33333333333,Semi-Auto,10081,Petrol,145,51.4,1.2
 Superb,2018,113000.0,Manual,23733,Diesel,145,65.7,2.0
 Superb,2018,110666.66666666667,Manual,27266,Diesel,145,65.7,2.0
 Karoq,2018,124000.0,Manual,24835,Petrol,145,53.3,1.0
 Octavia,2017,82000.0,Manual,39370,Diesel,145,67.3,1.6
 Superb,2018,126666.66666666667,Semi-Auto,19117,Diesel,145,62.8,2.0
 Citigo,2017,53333.333333333336,Manual,15660,Petrol,20,64.2,1.0
 Octavia,2018,146000.0,Semi-Auto,15518,Petrol,145,44.1,2.0
 Octavia,2018,104333.33333333333,Manual,15695,Diesel,145,65.7,2.0
 Yeti Outdoor,2017,104666.66666666667,Semi-Auto,3962,Petrol,145,51.4,1.2
 Yeti Outdoor,2017,94333.33333333333,Semi-Auto,35927,Petrol,125,51.4,1.2
 Yeti Outdoor,2017,92333.33333333333,Semi-Auto,21723,Petrol,125,51.4,1.2
 Yeti Outdoor,2017,99333.33333333333,Semi-Auto,23388,Petrol,125,51.4,1.2
 Octavia,2017,108666.66666666667,Manual,29959,Diesel,145,56.5,2.0
 Superb,2017,115000.0,Manual,45831,Diesel,145,67.3,2.0
 Octavia,2018,118000.0,Manual,28828,Diesel,145,56.5,2.0
 Octavia,2017,92333.33333333333,Manual,31058,Petrol,30,55.4,1.4
 Octavia,2018,100333.33333333333,Semi-Auto,19463,Petrol,145,58.9,1.0
 Octavia,2018,147000.0,Semi-Auto,20307,Petrol,145,44.1,2.0
 Kodiaq,2018,160666.66666666666,Automatic,19413,Diesel,150,56.5,2.0
 Fabia,2017,80000.0,Semi-Auto,19306,Petrol,150,61.4,1.0
 Kamiq,2020,135333.33333333334,Manual,2500,Petrol,145,47.9,1.0
 Octavia,2015,59666.666666666664,Manual,26747,Diesel,0,74.3,1.6
 Fabia,2017,80000.0,Semi-Auto,14168,Petrol,145,61.4,1.0
 Kodiaq,2018,151000.0,Manual,19224,Diesel,145,52.3,2.0
 Rapid,2017,72666.66666666667,Manual,22199,Petrol,30,57.7,1.2
 Citigo,2017,49333.333333333336,Manual,22194,Petrol,20,62.8,1.0
 Yeti Outdoor,2015,67000.0,Manual,28039,Diesel,200,47.9,2.0
 Octavia,2017,81000.0,Manual,47939,Petrol,30,55.4,1.4
 Octavia,2019,90333.33333333333,Semi-Auto,10588,Petrol,150,61.4,1.0
 Yeti Outdoor,2017,90333.33333333333,Semi-Auto,21744,Petrol,125,51.4,1.2
 Yeti Outdoor,2017,82000.0,Manual,32507,Diesel,150,62.8,2.0
 Citigo,2018,56333.333333333336,Manual,13225,Petrol,150,68.9,1.0
 Yeti Outdoor,2017,81000.0,Semi-Auto,32524,Petrol,125,51.4,1.2
 Yeti Outdoor,2017,97333.33333333333,Semi-Auto,25051,Petrol,125,51.4,1.2
 Yeti,2016,81000.0,Semi-Auto,27684,Petrol,125,51.4,1.2
 Yeti,2016,76000.0,Semi-Auto,33033,Petrol,125,51.4,1.2
 Kodiaq,2017,148666.66666666666,Semi-Auto,16496,Petrol,145,39.8,1.4
 Karoq,2019,150666.66666666666,Automatic,4217,Petrol,145,40.4,1.0
 Kamiq,2019,148666.66666666666,Automatic,2074,Petrol,145,43.5,1.5
 Kamiq,2020,154666.66666666666,Manual,1169,Petrol,145,46.3,1.5
 Octavia,2020,143666.66666666666,Semi-Auto,1091,Petrol,145,46.3,1.5
 Octavia,2017,88000.0,Manual,15049,Petrol,150,54.3,1.4
 Citigo,2017,44000.0,Manual,25685,Petrol,150,64.2,1.0
 Superb,2017,115000.0,Semi-Auto,37006,Diesel,150,60.1,2.0
 Kodiaq,2017,121000.0,Manual,23610,Petrol,145,40.9,1.4
 Fabia,2019,81000.0,Manual,6267,Petrol,145,60.1,1.0
 Yeti Outdoor,2017,83000.0,Manual,30637,Petrol,125,51.4,1.2
 Fabia,2018,69666.66666666667,Manual,16059,Petrol,150,64.2,1.0
 Superb,2019,173666.66666666666,Automatic,9311,Petrol,145,38.2,2.0
 Octavia,2019,128000.0,Semi-Auto,1162,Petrol,145,44.8,1.5
 Karoq,2019,155666.66666666666,Automatic,2907,Petrol,145,41.5,1.5
 Fabia,2016,63666.666666666664,Semi-Auto,4795,Petrol,20,60.1,1.2
 Karoq,2019,176333.33333333334,Automatic,4000,Petrol,145,41.5,1.5
 Octavia,2019,148666.66666666666,Semi-Auto,1710,Petrol,145,44.8,1.5
 Kamiq,2019,128000.0,Manual,1236,Petrol,145,47.9,1.0
 Fabia,2017,79000.0,Semi-Auto,14500,Petrol,145,60.1,1.2
 Fabia,2018,81000.0,Semi-Auto,4124,Petrol,145,61.4,1.0
 Karoq,2019,137333.33333333334,Automatic,2500,Diesel,145,62.8,1.6
 Yeti Outdoor,2017,118000.0,Semi-Auto,18850,Diesel,160,51.4,2.0
 Octavia,2017,91666.66666666667,Semi-Auto,37952,Diesel,0,74.3,1.6
 Octavia,2019,114000.0,Manual,5625,Diesel,145,56.5,1.6
 Fabia,2019,78000.0,Manual,3350,Petrol,145,51.4,1.0
 Fabia,2019,78000.0,Manual,3500,Petrol,145,51.4,1.0
 Kodiaq,2019,191666.66666666666,Semi-Auto,1010,Petrol,145,36.7,1.5
 Fabia,2015,60333.333333333336,Semi-Auto,9154,Petrol,20,60.1,1.2
 Fabia,2017,67666.66666666667,Semi-Auto,34590,Petrol,145,61.4,1.0
 Octavia,2016,82000.0,Manual,49455,Diesel,30,64.2,2.0
 Superb,2020,222333.33333333334,Semi-Auto,350,Diesel,145,47.1,2.0
 Fabia,2020,109666.66666666667,Manual,100,Petrol,145,50.4,1.0
 Octavia,2020,128000.0,Manual,200,Petrol,145,51.4,1.5
 Octavia,2019,123000.0,Manual,5000,Petrol,145,48.7,1.5
 Octavia,2017,101000.0,Manual,28984,Diesel,125,58.9,2.0
 Karoq,2018,147666.66666666666,Automatic,12981,Petrol,145,51.4,1.5
 Fabia,2017,53333.333333333336,Manual,27250,Petrol,145,57.7,1.0
 Octavia,2018,146000.0,Manual,11877,Petrol,145,42.8,2.0
 Octavia,2016,98000.0,Semi-Auto,28496,Petrol,160,44.1,2.0
 Octavia,2017,116000.0,Semi-Auto,34073,Diesel,145,57.7,2.0
 Karoq,2019,167000.0,Automatic,3619,Diesel,145,47.1,1.6
 Rapid,2016,44000.0,Manual,36826,Diesel,0,78.5,1.4
 Kamiq,2020,151666.66666666666,Semi-Auto,4000,Petrol,145,44.1,1.5
 Kamiq,2020,136333.33333333334,Manual,2046,Petrol,145,47.1,1.5
 Octavia,2019,93333.33333333333,Semi-Auto,14239,Petrol,145,61.4,1.0
 Karoq,2018,120000.0,Manual,14595,Petrol,145,52.3,1.0
 Citigo,2017,45000.0,Manual,15500,Petrol,145,64.2,1.0
 Octavia,2019,116000.0,Automatic,4286,Diesel,145,70.6,1.6
 Kodiaq,2019,246000.0,Automatic,6000,Diesel,145,39.2,2.0
 Rapid,2017,59666.666666666664,Manual,50000,Diesel,145,74.3,1.6
 Citigo,2016,41000.0,Manual,13473,Petrol,20,62.8,1.0
 Fabia,2019,62666.666666666664,Manual,9211,Petrol,145,57.7,1.0
 Citigo,2016,37000.0,Manual,47325,Petrol,20,62.8,1.0
 Rapid,2018,58333.333333333336,Manual,11724,Petrol,145,58.9,1.0
 Karoq,2018,122000.0,Manual,12670,Petrol,145,52.3,1.5
 Yeti Outdoor,2014,61666.666666666664,Semi-Auto,46000,Petrol,160,44.8,1.2
 Yeti Outdoor,2015,65000.0,Semi-Auto,61200,Diesel,200,44.8,2.0
 Octavia,2019,98000.0,Semi-Auto,15282,Diesel,150,72.4,1.6
 Kodiaq,2020,268333.3333333333,Automatic,6000,Diesel,150,39.2,2.0
 Yeti Outdoor,2017,91333.33333333333,Semi-Auto,23470,Petrol,150,51.4,1.2
 Rapid,2013,35000.0,Manual,56000,Diesel,20,72.4,1.6
 Rapid,2014,33666.666666666664,Manual,39180,Petrol,30,57.6,1.2
 Rapid,2018,60333.333333333336,Manual,13846,Petrol,145,61.4,1.0
 Fabia,2019,88000.0,Semi-Auto,15245,Petrol,145,60.1,1.0
 Fabia,2019,74666.66666666667,Manual,14315,Petrol,145,57.7,1.0
 Fabia,2019,59333.333333333336,Manual,12986,Petrol,145,57.7,1.0
 Yeti Outdoor,2017,98333.33333333333,Manual,28244,Petrol,125,51.4,1.2
 Superb,2019,162000.0,Semi-Auto,2569,Petrol,145,36.7,1.5
 Superb,2019,186333.33333333334,Semi-Auto,6002,Petrol,145,38.7,2.0
 Citigo,2017,47000.0,Manual,17144,Petrol,145,64.2,1.0
 Fabia,2019,74666.66666666667,Manual,6180,Petrol,145,61.4,1.0
 Yeti Outdoor,2017,84000.0,Semi-Auto,45350,Petrol,150,51.4,1.2
 Fabia,2018,69666.66666666667,Manual,17000,Petrol,150,64.2,1.0
 Kodiaq,2018,137333.33333333334,Manual,13675,Diesel,150,52.3,2.0
 Octavia,2016,86333.33333333333,Manual,44712,Diesel,30,62.8,2.0
 Superb,2017,104333.33333333333,Manual,33600,Diesel,145,64.2,1.6
 Fabia,2019,57333.333333333336,Manual,9818,Petrol,145,57.7,1.0
 Fabia,2019,84000.0,Semi-Auto,8652,Petrol,145,60.1,1.0
 Octavia,2019,105333.33333333333,Semi-Auto,13646,Diesel,145,70.6,1.6
 Fabia,2019,56333.333333333336,Manual,13773,Petrol,145,57.7,1.0
 Yeti,2016,76000.0,Manual,14334,Petrol,125,51.4,1.2
 Superb,2018,160666.66666666666,Semi-Auto,3489,Petrol,145,39.8,2.0
 Karoq,2019,137333.33333333334,Automatic,2226,Diesel,145,47.9,1.6
 Yeti,2015,58333.333333333336,Manual,36671,Petrol,160,46.3,1.2
 Yeti Outdoor,2017,95333.33333333333,Semi-Auto,24502,Petrol,125,51.4,1.2
 Yeti Outdoor,2017,94333.33333333333,Semi-Auto,11373,Petrol,150,51.4,1.2
 Fabia,2015,55333.333333333336,Semi-Auto,31291,Petrol,20,60.1,1.2
 Fabia,2020,98333.33333333333,Manual,100,Petrol,145,51.4,1.0
 Octavia,2015,72666.66666666667,Semi-Auto,32000,Petrol,30,56.5,1.4
 Octavia,2018,99333.33333333333,Semi-Auto,7318,Petrol,145,56.5,1.4
 Superb,2016,107666.66666666667,Semi-Auto,30550,Diesel,30,61.4,2.0
 Octavia,2018,122333.33333333333,Manual,13825,Petrol,150,43.5,2.0
 Fabia,2014,30666.666666666668,Manual,45500,Petrol,125,49.6,1.2
 Octavia,2017,133000.0,Semi-Auto,13540,Petrol,165,44.1,2.0
 Yeti,2014,53333.333333333336,Manual,45505,Diesel,145,55.4,2.0
 Yeti,2014,42666.666666666664,Manual,57801,Diesel,30,61.4,1.6
 Superb,2018,133000.0,Semi-Auto,26681,Diesel,150,62.8,2.0
 Yeti Outdoor,2015,49333.333333333336,Manual,60120,Petrol,165,46.3,1.2
 Superb,2019,122000.0,Semi-Auto,888,Petrol,145,36.7,1.5
 Octavia,2017,91333.33333333333,Semi-Auto,9945,Petrol,145,58.9,1.0
 Yeti Outdoor,2017,93333.33333333333,Manual,12999,Petrol,145,51.4,1.2
 Citigo,2019,70666.66666666667,Manual,5050,Petrol,150,67.3,1.0
 Superb,2017,102333.33333333333,Semi-Auto,53750,Diesel,145,62.8,2.0
 Superb,2016,102333.33333333333,Manual,22550,Diesel,20,67.3,2.0
 Superb,2018,113000.0,Semi-Auto,48200,Diesel,145,61.4,2.0
 Octavia,2019,102333.33333333333,Semi-Auto,10112,Diesel,145,72.4,1.6
 Superb,2019,157666.66666666666,Automatic,6000,Diesel,145,47.9,1.6
 Yeti Outdoor,2017,91333.33333333333,Semi-Auto,29738,Petrol,125,51.4,1.2
 Fabia,2016,52333.333333333336,Manual,16676,Petrol,20,58.8,1.2
 Citigo,2018,47000.0,Manual,19752,Petrol,150,64.2,1.0
 Octavia,2018,126666.66666666667,Semi-Auto,19775,Petrol,150,42.8,2.0
 Yeti,2014,44666.666666666664,Manual,72500,Diesel,150,55.4,2.0
 Citigo,2016,41000.0,Manual,21900,Petrol,20,62.8,1.0
 Yeti Outdoor,2017,84000.0,Manual,9200,Petrol,125,51.4,1.2
 Fabia,2017,62666.666666666664,Manual,17325,Petrol,150,64.2,1.0
 Octavia,2017,73333.33333333333,Manual,31506,Diesel,0,72.4,1.6
 Karoq,2018,129000.0,Manual,8936,Petrol,145,51.4,1.5
 Octavia,2019,96333.33333333333,Semi-Auto,7700,Petrol,145,61.4,1.0
 Fabia,2019,91333.33333333333,Manual,5000,Petrol,145,52.3,1.0
 Fabia,2017,60333.333333333336,Manual,30000,Petrol,150,60.1,1.2
 Fabia,2017,64666.666666666664,Manual,24735,Petrol,150,64.2,1.0
 Fabia,2017,64666.666666666664,Manual,17963,Petrol,145,64.2,1.0
 Citigo,2018,60333.333333333336,Manual,7802,Petrol,145,67.3,1.0
 Yeti Outdoor,2015,69666.66666666667,Semi-Auto,31565,Petrol,125,51.4,1.2
 Fabia,2017,57333.333333333336,Manual,36000,Petrol,145,64.2,1.0
 Fabia,2018,66666.66666666667,Manual,13542,Petrol,145,64.2,1.0
 Octavia,2017,110666.66666666667,Manual,37375,Diesel,145,62.8,2.0
 Octavia,2017,105333.33333333333,Semi-Auto,44475,Petrol,145,42.8,2.0
 Octavia,2018,115000.0,Semi-Auto,41200,Petrol,145,44.1,2.0
 Fabia,2016,52333.333333333336,Manual,44425,Petrol,20,58.9,1.2
 Superb,2017,105333.33333333333,Semi-Auto,40100,Diesel,30,62.8,2.0
 Superb,2018,105333.33333333333,Manual,24000,Diesel,145,65.7,2.0
 Fabia,2017,57333.333333333336,Manual,34725,Petrol,145,64.2,1.0
 Kodiaq,2019,192666.66666666666,Automatic,5500,Diesel,145,49.6,2.0
 Kodiaq,2017,130000.0,Manual,21154,Diesel,145,52.3,2.0
 Yeti Outdoor,2017,99333.33333333333,Manual,18065,Petrol,145,51.4,1.2
 Kodiaq,2017,137333.33333333334,Manual,23500,Petrol,145,40.9,1.4
 Kodiaq,2019,185333.33333333334,Semi-Auto,9800,Diesel,145,44.8,2.0
 Superb,2018,131333.33333333334,Automatic,3000,Petrol,145,36.7,1.5
 Superb,2019,142333.33333333334,Semi-Auto,1720,Petrol,145,36.7,1.5
 Yeti Outdoor,2017,81000.0,Manual,43240,Petrol,125,51.4,1.2
 Fabia,2017,56333.333333333336,Manual,16757,Petrol,20,60.1,1.2
